id,name,address,type,typecode,pcode,pname,citycode,cityname,adcode,adname,business_area,location,tel,bigType,midType,smallType,gcj_lng,gcj_lat,wgs84_loc,wgs84Lng,wgs84Lat,geometry,function_type
B0FFGEQRRZ,同济大学四平路校区育才会务有限公司干训楼住宿部(西北门),赤峰路附近,通行设施;建筑物门;建筑物门,991000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499914,31.279497",[],通行设施,建筑物门,建筑物门,121.499914,31.279497,"121.495478,31.281494",121.495478,31.281494,POINT (121.495478 31.281494),通行设施
B0FFG11NI0,复旦大学邯郸校区体育教学部(西门),邯郸路220号复旦大学邯郸校区,通行设施;建筑物门;建筑物正门,991001,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.502401,31.291627",[],通行设施,建筑物门,建筑物正门,121.502401,31.291627,"121.497973,31.293627",121.497973,31.293627,POINT (121.497973 31.293627),通行设施
B0FFHSYLUA,同济规划大厦(正门),中山北二路1111号附近,通行设施;建筑物门;建筑物正门,991001,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505078,31.286394",[],通行设施,建筑物门,建筑物正门,121.505078,31.286394,"121.50066,31.288404",121.50066,31.288404,POINT (121.50066 31.288404),通行设施
B0FFIIIFH2,无障碍电梯(五角场地铁站3号口),五角场地铁站3号口,通行设施;特殊通道;无障碍电梯,991601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514601,31.297468",[],通行设施,特殊通道,无障碍电梯,121.514601,31.297468,"121.510216,31.299502",121.510216,31.299502,POINT (121.510216 31.299502),通行设施
B0FFFGLHEA,铁岭路五十弄小区(西北2门),鞍山一村47甲-49甲,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514816,31.279950",[],通行设施,临街院门,临街院门,121.514816,31.27995,"121.510434,31.281991",121.510434,31.281991,POINT (121.510434 31.281991),通行设施
B00155KQQT,鞍山五村(西北1门),四平路1020弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504207,31.277592",[],通行设施,临街院门,临街院门,121.504207,31.277592,"121.499787,31.279603",121.499787,31.279603,POINT (121.499787 31.279603),通行设施
B0FFHO29VC,中共交通银行上海市分行委员会党校(东北门),赤峰路87号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.498000,31.281264",[],通行设施,临街院门,临街院门,121.498,31.281264,"121.493557,31.283255",121.493557,31.283255,POINT (121.493557 31.283255),通行设施
B0FFG4IR4X,中国人寿保险股份有限公司(东南1门),阜新路15号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504285,31.273589",[],通行设施,临街院门,临街院门,121.504285,31.273589,"121.499866,31.275602",121.499866,31.275602,POINT (121.499866 31.275602),通行设施
B00155KF3A,益华小区西区(西北1门),政本路280弄1-9号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515401,31.286548",[],通行设施,临街院门,临街院门,121.515401,31.286548,"121.51102,31.288588",121.51102,31.288588,POINT (121.51102 31.288588),通行设施
B0FFG4JSGF,上海市五角场小学西部(东北门),政化路259号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510465,31.293350",[],通行设施,临街院门,临街院门,121.510465,31.29335,"121.506066,31.295373",121.506066,31.295373,POINT (121.506066 31.295373),通行设施
B0FFG4JSFG,同叶大厦(西南1门),铁岭路51-1号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514094,31.278389",[],通行设施,临街院门,临街院门,121.514094,31.278389,"121.509709,31.280429",121.509709,31.280429,POINT (121.509709 31.280429),通行设施
B0FFFGQ95K,上海交通大学医学院附属新华医院(东门),控江路1665号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518882,31.272573",[],通行设施,临街院门,临街院门,121.518882,31.272573,"121.514515,31.274629",121.514515,31.274629,POINT (121.514515 31.274629),通行设施
B0FFFGQ95B,上海交通大学医学院附属新华医院(北1门),控江路1665号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517078,31.274429",[],通行设施,临街院门,临街院正门,121.517078,31.274429,"121.512704,31.276479",121.512704,31.276479,POINT (121.512704 31.276479),通行设施
B0FFFGQMYA,上海交通大学医学院附属新华医院(北2门),控江路1657-1号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517707,31.274622",[],通行设施,临街院门,临街院门,121.517707,31.274622,"121.513335,31.276674",121.513335,31.276674,POINT (121.513335 31.276674),通行设施
B001535267,兴平昌苑(东北门),国定路101弄1-5号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514714,31.293726",[],通行设施,临街院门,临街院门,121.514714,31.293726,"121.51033,31.295761",121.51033,31.295761,POINT (121.51033 31.295761),通行设施
B00156R3RH,上海开放大学(西门),政法路195号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513353,31.292645",[],通行设施,临街院门,临街院门,121.513353,31.292645,"121.508964,31.294677",121.508964,31.294677,POINT (121.508964 31.294677),通行设施
B0FFG4IZJ6,凯慧中学(西南门),大连路1530号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505079,31.271985",[],通行设施,临街院门,临街院门,121.505079,31.271985,"121.500663,31.274001",121.500663,31.274001,POINT (121.500663 31.274001),通行设施
B0FFFDD57N,杨浦高级中学(西南门),大连西路20号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.499094,31.276444",[],通行设施,临街院门,临街院门,121.499094,31.276444,"121.494656,31.27844",121.494656,31.27844,POINT (121.494656 31.27844),通行设施
B00155I0OA,恒联新天地花园(东北3门),江浦路2089弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516200,31.281836",[],通行设施,临街院门,临街院门,121.5162,31.281836,"121.511822,31.28388",121.511822,31.28388,POINT (121.511822 31.28388),通行设施
B00152C75A,松鹤公园(南门),抚顺路240号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513807,31.279579",[],通行设施,临街院门,临街院正门,121.513807,31.279579,"121.509421,31.281617",121.509421,31.281617,POINT (121.509421 31.281617),通行设施
B0FFG4JGFX,复旦大学附属中学(北门),国权路383号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506179,31.291068",[],通行设施,临街院门,临街院门,121.506179,31.291068,"121.501765,31.293079",121.501765,31.293079,POINT (121.501765 31.293079),通行设施
B0FFG16Q79,凤凰大厦(东南门),控江路1690号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515078,31.274428",[],通行设施,临街院门,临街院门,121.515078,31.274428,"121.510697,31.276472",121.510697,31.276472,POINT (121.510697 31.276472),通行设施
B00156GX88,兴平昌苑(东门),五角场兴平昌苑,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515393,31.293361",[],通行设施,临街院门,临街院门,121.515393,31.293361,"121.511012,31.295398",121.511012,31.295398,POINT (121.511012 31.295398),通行设施
B001550C8S,远洋广场(西北2门),四平路1188号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504600,31.278421",[],通行设施,临街院门,临街院门,121.5046,31.278421,"121.500181,31.280433",121.500181,31.280433,POINT (121.500181 31.280433),通行设施
B0FFG4DSU0,复旦大学邯郸路体育场(西南门),邯郸路220号复旦大学邯郸校区,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507689,31.295715",[],通行设施,临街院门,临街院门,121.507689,31.295715,"121.50328,31.297729",121.50328,31.297729,POINT (121.50328 31.297729),通行设施
B0FFG4FFN7,同济小学(南门),四平街道彰武路同济新村758号同济小学附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509163,31.284356",[],通行设施,临街院门,临街院门,121.509163,31.284356,"121.50476,31.286379",121.50476,31.286379,POINT (121.50476 31.286379),通行设施
B0FFFDDIWO,爱联大厦(东南2门),锦西路185号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507994,31.273797",[],通行设施,临街院门,临街院门,121.507994,31.273797,"121.503588,31.275821",121.503588,31.275821,POINT (121.503588 31.275821),通行设施
B0FFFDD5QC,同济科技大厦(西1门),中山北二路1133号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503473,31.286947",[],通行设施,临街院门,临街院门,121.503473,31.286947,"121.49905,31.288952",121.49905,31.288952,POINT (121.49905 31.288952),通行设施
B00156EGXI,林绿家园(西北门),四平路1950弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511179,31.291016",[],通行设施,临街院门,临街院门,121.511179,31.291016,"121.506783,31.293042",121.506783,31.293042,POINT (121.506783 31.293042),通行设施
B00155KFGF,北茶园(东南门),国顺路80弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518257,31.291380",[],通行设施,临街院门,临街院门,121.518257,31.29138,"121.513886,31.293427",121.513886,31.293427,POINT (121.513886 31.293427),通行设施
B00155I9X8,天翔花苑(西南门),国定路320弄1-20号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509977,31.296520",[],通行设施,临街院门,临街院门,121.509977,31.29652,"121.505576,31.29854",121.505576,31.29854,POINT (121.505576 31.29854),通行设施
B00155K8I6,上海开放大学(西南门),国顺路288号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.513000,31.291396",[],通行设施,临街院门,临街院门,121.513,31.291396,"121.50861,31.293427",121.50861,31.293427,POINT (121.50861 31.293427),通行设施
B0FFG6JDXT,锦西幼儿园(东北门),抚顺路373弄28,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509843,31.277069",[],通行设施,临街院门,临街院门,121.509843,31.277069,"121.505443,31.279097",121.505443,31.279097,POINT (121.505443 31.279097),通行设施
B0FFG4ETR5,打虎山路第一小学(西南门),打虎山路138号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506981,31.274048",[],通行设施,临街院门,临街院正门,121.506981,31.274048,"121.502571,31.276069",121.502571,31.276069,POINT (121.502571 31.276069),通行设施
B0FFG4J4I8,本溪路幼儿园(东南门),本溪路146号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516756,31.276740",[],通行设施,临街院门,临街院门,121.516756,31.27674,"121.512381,31.278788",121.512381,31.278788,POINT (121.512381 31.278788),通行设施
B00156NXLE,复华科技楼(东北门),国权路525号复华科技楼内,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503764,31.293685",[],通行设施,临街院门,临街院门,121.503764,31.293685,"121.499341,31.295688",121.499341,31.295688,POINT (121.499341 31.295688),通行设施
B0FFG7DANJ,杨浦科技创业中心(西南门),国达路118号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508404,31.296679",[],通行设施,临街院门,临街院门,121.508404,31.296679,"121.503997,31.298695",121.503997,31.298695,POINT (121.503997 31.298695),通行设施
B0FFG4JSF4,沪东双语幼稚园(西南门),大连西路30弄13号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.497540,31.277603",[],通行设施,临街院门,临街院门,121.49754,31.277603,"121.493096,31.279594",121.493096,31.279594,POINT (121.493096 31.279594),通行设施
B001576W95,上海交通大学医学院附属新华医院(西2门),双辽路758-2号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515500,31.273679",[],通行设施,临街院门,临街院门,121.5155,31.273679,"121.511121,31.275725",121.511121,31.275725,POINT (121.511121 31.275725),通行设施
B00155KV81,阜新路284弄小区(西北1门),阜新路286,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508965,31.280828",[],通行设施,临街院门,临街院门,121.508965,31.280828,"121.504562,31.282852",121.504562,31.282852,POINT (121.504562 31.282852),通行设施
B00156NUFA,同济新村(西门),[],通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508298,31.285555",[],通行设施,临街院门,临街院门,121.508298,31.285555,"121.503892,31.287575",121.503892,31.287575,POINT (121.503892 31.287575),通行设施
B00155HHYS,国顺路117弄小区(西北1门),国顺路117弄2-6号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516231,31.290396",[],通行设施,临街院门,临街院正门,121.516231,31.290396,"121.511853,31.292437",121.511853,31.292437,POINT (121.511853 31.292437),通行设施
B00155R0Y1,同济新村(西南2门),彰武路33号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507583,31.282435",[],通行设施,临街院门,临街院门,121.507583,31.282435,"121.503175,31.284454",121.503175,31.284454,POINT (121.503175 31.284454),通行设施
B00156COJC,铁村小区(东南门),国定路277弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511340,31.294150",[],通行设施,临街院门,临街院门,121.51134,31.29415,"121.506944,31.296175",121.506944,31.296175,POINT (121.506944 31.296175),通行设施
B0FFG3BJ8N,鞍山二村(西北门),打虎山路98号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.507848,31.273498",[],通行设施,临街院门,临街院门,121.507848,31.273498,"121.503441,31.275521",121.503441,31.275521,POINT (121.503441 31.275521),通行设施
B00157I2RW,鼎盛公寓(东北1门),中山北二路1037号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.505740,31.286595",[],通行设施,临街院门,临街院门,121.50574,31.286595,"121.501325,31.288607",121.501325,31.288607,POINT (121.501325 31.288607),通行设施
B00155HVMZ,安顺苑(东南门),鞍山路218弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510581,31.278406",[],通行设施,临街院门,临街院门,121.510581,31.278406,"121.506184,31.280435",121.506184,31.280435,POINT (121.506184 31.280435),通行设施
B00155KSBC,本溪路165弄小区(西北门),本溪路165弄1-10号本溪路165弄小区,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.514723,31.275859",[],通行设施,临街院门,临街院门,121.514723,31.275859,"121.510341,31.277902",121.510341,31.277902,POINT (121.510341 31.277902),通行设施
B0FFH1AIKR,鹿鸣书店(东南门),政肃路附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503211,31.293275",[],通行设施,临街院门,临街院门,121.503211,31.293275,"121.498786,31.295276",121.498786,31.295276,POINT (121.498786 31.295276),通行设施
B0FFG4F6U3,同济大学-科技园(东北门),赤峰路65-1号附近,通行设施;建筑物门;建筑物门,991000,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.500476,31.280288",[],通行设施,建筑物门,建筑物门,121.500476,31.280288,"121.496042,31.282286",121.496042,31.282286,POINT (121.496042 31.282286),通行设施
B0FFHJJWDG,三号湾广场(东门),国定路315号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.509697,31.296374",[],通行设施,临街院门,临街院门,121.509697,31.296374,"121.505295,31.298393",121.505295,31.298393,POINT (121.505295 31.298393),通行设施
B0FFIIPU3Z,无障碍电梯(江浦路地铁站2号口),江浦路地铁站2号口,通行设施;特殊通道;无障碍电梯,991601,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518266,31.274696",[],通行设施,特殊通道,无障碍电梯,121.518266,31.274696,"121.513896,31.276749",121.513896,31.276749,POINT (121.513896 31.276749),通行设施
B0FFGEHGTK,上海工具厂宿舍(东南门),辽源西路118号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.511508,31.268819",[],通行设施,临街院门,临街院门,121.511508,31.268819,"121.507115,31.270855",121.507115,31.270855,POINT (121.507115 31.270855),通行设施
B00156EM3H,上海商学院高等技术学院赤峰路院区(东北门),赤峰路43号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.503322,31.279166",[],通行设施,临街院门,临街院正门,121.503322,31.279166,"121.498899,31.281173",121.498899,31.281173,POINT (121.498899 31.281173),通行设施
B0FFHCPN7F,上海交通大学医学院附属新华医院(南门),双辽支路与江浦路交叉口西100米,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518955,31.271546",[],通行设施,临街院门,临街院门,121.518955,31.271546,"121.514588,31.273603",121.514588,31.273603,POINT (121.514588 31.273603),通行设施
B00150CD02,英达苑(南门),辽源西路338弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506903,31.268709",[],通行设施,临街院门,临街院门,121.506903,31.268709,"121.502493,31.270732",121.502493,31.270732,POINT (121.502493 31.270732),通行设施
B0FFGE5TZL,上海邮电设计院有限公司(西南门),国康路46弄之1-4号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504030,31.286189",[],通行设施,临街院门,临街院门,121.50403,31.286189,"121.499609,31.288196",121.499609,31.288196,POINT (121.499609 31.288196),通行设施
B0FFHDMG95,上海交通大学医学院附属新华医院药学综合楼(东南门),江浦路1667号附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518084,31.272092",[],通行设施,临街院门,临街院门,121.518084,31.272092,"121.513714,31.274146",121.513714,31.274146,POINT (121.513714 31.274146),通行设施
B00155KF8V,许昌路1265弄小区(东北门),许昌路1265弄之1-2号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.515973,31.268002",[],通行设施,临街院门,临街院门,121.515973,31.268002,"121.511596,31.270052",121.511596,31.270052,POINT (121.511596 31.270052),通行设施
B00156EHAV,怡福苑(东北1门),国顺路66弄怡福苑,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518615,31.292239",[],通行设施,临街院门,临街院门,121.518615,31.292239,"121.514245,31.294286",121.514245,31.294286,POINT (121.514245 31.294286),通行设施
B00155HVN0,安顺苑(西南门),鞍山路218弄安顺苑,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.510111,31.278416",[],通行设施,临街院门,临街院门,121.510111,31.278416,"121.505712,31.280444",121.505712,31.280444,POINT (121.505712 31.280444),通行设施
B00155ID4P,伊东苑(西南门),许昌路1560弄之1-16号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512743,31.272335",[],通行设施,临街院门,临街院门,121.512743,31.272335,"121.508354,31.274373",121.508354,31.274373,POINT (121.508354 31.274373),通行设施
B00155ICZF,耀浦苑(西南门),许昌路1500弄1-20号耀浦苑,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512972,31.271686",[],通行设施,临街院门,临街院正门,121.512972,31.271686,"121.508584,31.273725",121.508584,31.273725,POINT (121.508584 31.273725),通行设施
B00155K7TG,复旦大学网络教育学院(东1门),国年路286号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.504602,31.296130",[],通行设施,临街院门,临街院门,121.504602,31.29613,"121.500182,31.298134",121.500182,31.298134,POINT (121.500182 31.298134),通行设施
B0FFG629TN,同济大学经济与管理学院(西门),彰武路1号北门2号同济大厦A楼,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.506990,31.283063",[],通行设施,临街院门,临街院门,121.50699,31.283063,"121.50258,31.28508",121.50258,31.28508,POINT (121.50258 31.28508),通行设施
B0FFFFPZ4N,上海市复旦求是进修学院(西南门),国达路58号,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508883,31.295943",[],通行设施,临街院门,临街院门,121.508883,31.295943,"121.504478,31.29796",121.504478,31.29796,POINT (121.504478 31.29796),通行设施
B0FFHT6RA2,上海莘子苑学生公寓同济大学店(东南门),国权路与政化路交叉口西南100米,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508628,31.289633",[],通行设施,临街院门,临街院门,121.508628,31.289633,"121.504223,31.291652",121.504223,31.291652,POINT (121.504223 31.291652),通行设施
B00155I0PG,恒阳花苑(东南门),辽源西路230弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508916,31.268557",[],通行设施,临街院门,临街院门,121.508916,31.268557,"121.504514,31.270586",121.504514,31.270586,POINT (121.504514 31.270586),通行设施
B0FFH1YLWR,恒阳花苑(南1门),辽源西路280附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508215,31.268572",[],通行设施,临街院门,临街院门,121.508215,31.268572,"121.50381,31.270599",121.50381,31.270599,POINT (121.50381 31.270599),通行设施
B00155KF3B,黄兴雅苑(西北1门),国科路29弄,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.518508,31.286511",[],通行设施,临街院门,临街院门,121.518508,31.286511,"121.514138,31.28856",121.514138,31.28856,POINT (121.514138 31.28856),通行设施
B0FFG1KDUJ,恒阳花苑(南2门),辽源西路241附近,通行设施;临街院门;临街院门,991400,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.508239,31.268608",[],通行设施,临街院门,临街院门,121.508239,31.268608,"121.503834,31.270635",121.503834,31.270635,POINT (121.503834 31.270635),通行设施
B00155KEXK,国顺路120弄小区(东南门),国顺路120附近,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.516341,31.290783",[],通行设施,临街院门,临街院正门,121.516341,31.290783,"121.511963,31.292824",121.511963,31.292824,POINT (121.511963 31.292824),通行设施
B0FFG26PIK,上海市育鹰学校中学部(西北1门),五角场区域国顺路83号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.517557,31.290847",[],通行设施,临街院门,临街院正门,121.517557,31.290847,"121.513183,31.292892",121.513183,31.292892,POINT (121.513183 31.292892),通行设施
B00155KEBT,辽源三村小区(东北门),许昌路1487弄之1-4号,通行设施;临街院门;临街院正门,991401,310000,上海市,21,上海市,310110,杨浦区,四平路,"121.512619,31.271603",[],通行设施,临街院门,临街院正门,121.512619,31.271603,"121.50823,31.273641",121.50823,31.273641,POINT (121.50823 31.273641),通行设施
